COD_POZZO;DATA_ORA;LIVELLO;PORTATA
RN0600;15/08/2018 00:00:00;-4.542;0
RN0600;16/08/2018 00:00:00;-4.579;0
RN0600;17/08/2018 00:00:00;-4.625;0
RN0600;18/08/2018 00:00:00;-4.661;0
RN0600;19/08/2018 00:00:00;-4.697;0
RN0600;20/08/2018 00:00:00;-4.718;0
RN0600;21/08/2018 00:00:00;-4.75;0
RN0600;22/08/2018 00:00:00;-4.793;0
RN0600;23/08/2018 00:00:00;-4.853;0
RN0600;24/08/2018 00:00:00;-4.857;0
RN0600;25/08/2018 00:00:00;-4.772;0
RN0600;26/08/2018 00:00:00;-4.737;0
RN0600;27/08/2018 00:00:00;-4.777;0
RN0600;28/08/2018 00:00:00;-4.871;0
RN0600;29/08/2018 00:00:00;-4.981;0
RN0600;30/08/2018 00:00:00;-5.129;0
RN0600;31/08/2018 00:00:00;-5.033;0
RN0600;01/09/2018 00:00:00;-5.005;0
RN0600;02/09/2018 00:00:00;-4.842;0
RN0600;03/09/2018 00:00:00;-4.602;0
RN0600;04/09/2018 00:00:00;-4.53;0
RN0600;05/09/2018 00:00:00;-4.437;0
RN0600;06/09/2018 00:00:00;-4.331;0
RN0600;07/09/2018 00:00:00;-4.242;0
RN0600;08/09/2018 00:00:00;-4.138;0
RN0600;09/09/2018 00:00:00;-4.018;0
RN0600;10/09/2018 00:00:00;-3.933;0
RN0600;11/09/2018 00:00:00;-3.895;0
RN0600;12/09/2018 00:00:00;-3.857;0
RN0600;13/09/2018 00:00:00;-3.795;0
RN0600;14/09/2018 00:00:00;-3.725;0
RN0600;15/09/2018 00:00:00;-3.687;0
RN0600;16/09/2018 00:00:00;-3.633;0
RN0600;17/09/2018 00:00:00;-3.574;0
RN0600;18/09/2018 00:00:00;-3.53;0
RN0600;19/09/2018 00:00:00;-3.513;0
RN0600;20/09/2018 00:00:00;-3.455;0
RN0600;21/09/2018 00:00:00;-3.515;0
RN0600;22/09/2018 00:00:00;-3.653;0
RN0600;23/09/2018 00:00:00;-3.577;0
RN0600;24/09/2018 00:00:00;-3.477;0
RN0600;25/09/2018 00:00:00;-3.441;0
RN0600;26/09/2018 00:00:00;-3.437;0
RN0600;27/09/2018 00:00:00;-3.365;0
RN0600;28/09/2018 00:00:00;-3.353;0
RN0600;29/09/2018 00:00:00;-3.367;0
RN0600;30/09/2018 00:00:00;-3.391;0
RN0600;01/10/2018 00:00:00;-3.404;0
RN0600;02/10/2018 00:00:00;-3.373;0
RN0600;03/10/2018 00:00:00;-3.339;0
RN0600;04/10/2018 00:00:00;-3.353;0
RN0600;05/10/2018 00:00:00;-3.393;0
RN0600;06/10/2018 00:00:00;-3.423;0
RN0600;07/10/2018 00:00:00;-3.441;0
RN0600;08/10/2018 00:00:00;-3.473;0
RN0600;09/10/2018 00:00:00;-3.749;0
RN0600;10/10/2018 00:00:00;-3.917;0
RN0600;11/10/2018 00:00:00;-3.989;0
RN0600;12/10/2018 00:00:00;-3.954;0
RN0600;13/10/2018 00:00:00;-3.953;0
RN0600;14/10/2018 00:00:00;-3.99;0
RN0600;15/10/2018 00:00:00;-4.019;0
RN0600;16/10/2018 00:00:00;-4.026;0
